group,names,scores,logfoldchanges,pvals,pvals_adj
2,Ebf1,25.618317,4.291921,9.536792121022755e-145,9.093331287395197e-142
21,Gfy,12.489427,12.171892,8.52661093518681e-36,9.519653841537296e-32
21,Ebf4,12.476867,6.3931556,9.983905444716618e-36,9.519653841537296e-32
21,Carns1,12.416757,7.6399546,2.1198199460990137e-35,1.0113858412407315e-31
21,Cfap69,12.416697,5.296776,2.1214176009244497e-35,1.0113858412407315e-31
21,Fstl5,12.374116,5.8078685,3.608464227288321e-35,1.3762682562877656e-31
21,Stoml3,12.2486315,14.380577,1.7085384750265586e-34,5.159504799278641e-31
21,Glb1l2,12.240275,9.570475,1.8938926898243572e-34,5.159504799278641e-31
21,Flrt1,12.217904,4.5151725,2.4943249224294783e-34,5.535150753188169e-31
21,Stom,12.214147,8.576062,2.6122892909645264e-34,5.535150753188169e-31
21,Scn9a,12.130098,6.1168036,7.316137363174127e-34,1.395187395157306e-30
21,Ric8b,12.1152935,4.736982,8.765016384161437e-34,1.5195351131450782e-30
21,Cfap44,12.064798,6.4638667,1.6205799794794146e-33,2.5753716840560362e-30
21,Ttll6,11.9999075,11.018318,3.556949865217999e-33,5.217771840746711e-30
21,Ttc21a,11.984733,9.551912,4.272185420280134e-33,5.819326854624439e-30
21,Ebf2,11.9052925,7.7597995,1.1107249839222195e-32,1.4121016962264484e-29
21,Cntn4,11.887562,4.735588,1.3735784362045808e-32,1.637133798651335e-29
21,Ttll3,11.778201,5.793274,5.056079940006374e-32,5.671732026818915e-29
21,Ccdc157,11.739114,5.1789923,8.032333267217853e-32,8.509810855880247e-29
21,Adcy3,11.682971,5.1515064,1.5575474841412628e-31,1.5632858169775726e-28
21,Cacna1h,11.632339,3.924926,2.822566950703101e-31,2.6913175874954066e-28
